city,date,total_crime_count,violent_count,property_count,other_count,Daily Temperature Mean,Daily Precipitation Sum
Durham,2022-02-03,109,0,0,109,12.0,3.4
Durham,2022-02-04,110,1,0,109,16.0,17.4
Durham,2022-02-05,92,0,0,92,2.4,0.0
Durham,2022-02-06,83,0,0,83,-0.4,0.0
Durham,2022-02-07,92,0,0,92,0.8,24.1
Durham,2022-02-08,72,0,0,72,3.4,0.0
Durham,2022-02-09,92,0,0,92,4.1,0.0
Durham,2022-02-10,98,0,0,98,7.9,0.0
Durham,2022-02-11,86,0,0,86,9.1,0.0
Durham,2022-02-12,99,0,0,99,12.2,0.0
Durham,2022-02-13,69,0,0,69,6.2,1.4
Durham,2022-02-14,99,0,0,99,1.5,0.0
Durham,2022-02-15,88,0,0,88,1.5,0.0
Durham,2022-02-16,101,0,1,100,6.8,0.0
Durham,2022-02-17,109,0,0,109,14.9,0.1
Durham,2022-02-18,118,0,0,118,13.8,2.8
Durham,2022-02-19,79,0,0,79,4.8,0.0
Durham,2022-02-20,108,0,0,108,2.7,0.0
Durham,2022-02-21,80,0,0,80,8.8,0.0
Durham,2022-02-22,99,0,1,98,15.6,0.2
Durham,2022-02-23,105,0,0,105,15.9,4.9
Durham,2022-02-24,93,0,0,93,9.3,5.5
Durham,2022-02-25,80,0,1,79,11.4,0.3
Durham,2022-02-26,78,0,0,78,6.9,0.2
Durham,2022-02-27,62,0,0,62,5.5,8.7
Durham,2022-02-28,109,0,0,109,6.6,0.0
Durham,2022-03-01,99,0,0,99,8.2,0.0
Durham,2022-03-02,104,0,0,104,12.2,0.0
Durham,2022-03-03,88,0,0,88,15.8,0.0
Durham,2022-03-04,85,0,1,84,8.4,0.0
Durham,2022-03-05,96,0,0,96,11.4,0.0
Durham,2022-03-06,101,0,0,101,19.2,0.0
Durham,2022-03-07,84,0,0,84,20.9,2.1
Durham,2022-03-08,90,0,0,90,13.4,5.8
Durham,2022-03-09,98,0,0,98,9.4,16.1
Durham,2022-03-10,78,0,1,77,7.9,0.1
Durham,2022-03-11,94,0,1,93,8.9,10.6
Durham,2022-03-12,90,0,0,90,5.4,17.7
Durham,2022-03-13,59,0,0,59,1.3,0.0
Durham,2022-03-14,85,1,1,83,7.9,0.0
Durham,2022-03-15,97,0,1,96,11.0,0.0
Durham,2022-03-16,86,0,0,86,13.2,19.0
Durham,2022-03-17,65,0,0,65,14.7,41.9
Durham,2022-03-18,102,0,0,102,16.0,0.1
Durham,2022-03-19,84,0,0,84,18.2,1.5
Durham,2022-03-20,83,0,1,82,12.6,0.0
Durham,2022-03-21,89,0,0,89,11.6,0.0
Durham,2022-03-22,86,0,1,85,13.8,0.0
Durham,2022-03-23,115,0,2,113,16.3,5.2
Durham,2022-03-24,101,0,1,100,17.8,10.0
Durham,2022-03-25,87,0,2,85,14.3,0.1
Durham,2022-03-26,92,0,0,92,9.7,0.5
Durham,2022-03-27,66,0,0,66,6.7,0.0
Durham,2022-03-28,113,0,2,111,6.0,0.0
Durham,2022-03-29,80,0,0,80,5.8,0.0
Durham,2022-03-30,91,0,0,91,11.4,0.2
Durham,2022-03-31,82,0,0,82,18.5,11.0
Durham,2022-04-01,103,0,1,102,14.7,0.0
Durham,2022-04-02,78,0,0,78,10.1,0.0
Durham,2022-04-03,64,0,0,64,12.5,0.0
Durham,2022-04-04,88,1,0,87,11.0,0.0
Durham,2022-04-05,97,0,0,97,15.8,13.2
Durham,2022-04-06,100,0,1,99,19.6,0.5
Durham,2022-04-07,112,0,0,112,17.7,9.2
Durham,2022-04-08,109,0,1,108,12.7,2.2
Durham,2022-04-09,71,1,1,69,9.2,0.0
Durham,2022-04-10,60,0,2,58,9.0,0.0
Durham,2022-04-11,81,0,0,81,15.3,0.0
Durham,2022-04-12,93,0,0,93,19.9,0.8
Durham,2022-04-13,101,0,0,101,20.9,0.0
Durham,2022-04-14,107,0,0,107,20.7,4.2
Durham,2022-04-15,96,1,0,95,17.1,0.0
Durham,2022-04-16,84,0,0,84,16.9,0.4
Durham,2022-04-17,65,0,0,65,17.8,0.0
Durham,2022-04-18,97,0,1,96,8.5,36.9
Durham,2022-04-19,83,0,1,82,9.0,0.0
Durham,2022-04-20,112,0,0,112,9.7,0.0
Durham,2022-04-21,110,0,0,110,14.3,0.0
Durham,2022-04-22,78,0,0,78,19.0,0.0
Durham,2022-04-23,87,0,0,87,20.8,0.0
Durham,2022-04-24,69,0,0,69,22.1,0.0
Durham,2022-04-25,112,0,0,112,22.9,0.0
Durham,2022-04-26,79,0,0,79,22.3,0.5
Durham,2022-04-27,80,0,0,80,15.8,0.0
Durham,2022-04-28,86,0,0,86,15.3,0.0
Durham,2022-04-29,80,0,0,80,15.1,0.0
Durham,2022-04-30,87,0,0,87,17.9,0.0
Durham,2022-05-01,80,0,0,80,19.1,19.1
Durham,2022-05-02,85,0,0,85,21.9,10.4
Durham,2022-05-03,90,0,0,90,22.1,0.6
Durham,2022-05-04,90,0,0,90,23.4,0.6
Durham,2022-05-05,94,1,1,92,20.7,0.0
Durham,2022-05-06,95,0,0,95,19.7,12.1
Durham,2022-05-07,76,0,0,76,17.1,6.2
Durham,2022-05-08,57,0,0,57,11.0,0.1
Durham,2022-05-09,110,0,0,110,13.5,0.0
Durham,2022-05-10,86,0,0,86,15.7,0.0
Durham,2022-05-11,94,1,0,93,17.7,0.0
Durham,2022-05-12,108,0,0,108,18.1,1.1
Durham,2022-05-13,100,0,0,100,19.2,5.5
Durham,2022-05-14,74,0,0,74,19.4,2.1
Durham,2022-05-15,60,0,0,60,21.8,0.8
Durham,2022-05-16,117,1,0,116,23.0,0.0
Durham,2022-05-17,93,1,1,91,21.4,0.0
Durham,2022-05-18,105,0,0,105,22.6,0.0
Durham,2022-05-19,81,0,1,80,26.1,0.2
Durham,2022-05-20,117,0,0,117,27.0,0.0
Durham,2022-05-21,74,0,0,74,25.2,6.3
Durham,2022-05-22,65,0,0,65,25.0,0.2
Durham,2022-05-23,79,0,0,79,22.7,10.5
Durham,2022-05-24,91,0,0,91,19.9,4.9
Durham,2022-05-25,96,0,0,96,18.4,0.0
Durham,2022-05-26,71,2,0,69,20.2,0.4
Durham,2022-05-27,84,0,1,83,21.3,21.3
Durham,2022-05-28,71,0,0,71,21.5,0.8
Durham,2022-05-29,62,0,0,62,22.3,0.0
Durham,2022-05-30,64,0,0,64,24.7,0.0
Durham,2022-05-31,102,0,0,102,26.2,0.0
Durham,2022-06-01,107,0,0,107,26.7,0.1
Durham,2022-06-02,108,0,1,107,27.5,0.3
Durham,2022-06-03,114,0,0,114,24.4,1.0
Durham,2022-06-04,88,0,0,88,22.9,0.0
Durham,2022-06-05,67,0,0,67,22.7,0.0
Durham,2022-06-06,111,0,0,111,22.4,0.0
Durham,2022-06-07,100,0,0,100,24.2,0.0
Durham,2022-06-08,90,0,0,90,24.7,13.3
Durham,2022-06-09,95,0,0,95,26.3,0.0
Durham,2022-06-10,90,0,0,90,23.0,0.0
Durham,2022-06-11,68,0,0,68,24.2,0.1
Durham,2022-06-12,86,0,1,85,24.1,16.1
Durham,2022-06-13,98,1,0,97,27.9,0.8
Durham,2022-06-14,107,0,0,107,28.7,3.7
Durham,2022-06-15,90,0,0,90,27.7,0.0
Durham,2022-06-16,85,0,0,85,26.1,41.5
Durham,2022-06-17,87,0,0,87,29.1,0.2
Durham,2022-06-18,67,0,0,67,25.7,0.0
Durham,2022-06-19,65,1,0,64,21.9,0.0
Durham,2022-06-20,98,0,0,98,21.8,0.0
Durham,2022-06-21,109,0,0,109,24.4,0.0
Durham,2022-06-22,94,0,0,94,28.0,0.1
Durham,2022-06-23,99,0,0,99,26.3,0.7
Durham,2022-06-24,89,1,0,88,25.2,0.0
Durham,2022-06-25,87,0,0,87,26.1,0.0
Durham,2022-06-26,58,0,0,58,26.9,0.0
Durham,2022-06-27,100,0,0,100,25.3,17.4
Durham,2022-06-28,101,0,0,101,24.4,0.4
Durham,2022-06-29,110,0,0,110,23.4,2.9
Durham,2022-06-30,108,0,0,108,26.6,0.0
Durham,2022-07-01,76,0,0,76,26.4,1.6
Durham,2022-07-02,68,0,0,68,26.7,0.1
Durham,2022-07-03,78,0,0,78,27.9,1.4
Durham,2022-07-04,62,0,0,62,28.5,0.0
Durham,2022-07-05,106,0,0,106,28.0,1.1
Durham,2022-07-06,108,0,0,108,29.6,0.4
Durham,2022-07-07,109,0,0,109,28.7,1.8
Durham,2022-07-08,70,0,0,70,25.7,15.2
Durham,2022-07-09,73,0,0,73,26.5,5.9
Durham,2022-07-10,85,0,0,85,21.1,6.6
Durham,2022-07-11,112,0,0,112,22.5,0.0
Durham,2022-07-12,96,0,0,96,26.7,0.0
Durham,2022-07-13,112,0,0,112,25.5,11.2
Durham,2022-07-14,106,0,0,106,26.7,0.4
Durham,2022-07-15,80,1,0,79,26.5,0.5
Durham,2022-07-16,83,1,0,82,24.8,14.9
Durham,2022-07-17,68,0,1,67,26.6,2.6
Durham,2022-07-18,99,0,2,97,27.2,0.3
Durham,2022-07-19,114,0,0,114,28.7,0.0
Durham,2022-07-20,88,0,2,86,27.9,0.6
Durham,2022-07-21,81,0,0,81,27.0,10.3
Durham,2022-07-22,97,0,0,97,28.4,0.0
Durham,2022-07-23,69,1,0,68,28.6,0.3
Durham,2022-07-24,79,0,0,79,27.9,1.6
Durham,2022-07-25,101,0,0,101,26.7,2.5
Durham,2022-07-26,95,0,0,95,25.8,10.0
Durham,2022-07-27,99,0,0,99,28.2,0.6
Durham,2022-07-28,79,0,0,79,28.4,0.8
Durham,2022-07-29,106,0,0,106,28.1,2.2
Durham,2022-07-30,79,0,0,79,28.1,0.0
Durham,2022-07-31,61,0,1,60,25.2,29.7
Durham,2022-08-01,85,0,0,85,27.1,0.2
Durham,2022-08-02,87,0,0,87,27.7,0.0
Durham,2022-08-03,79,0,0,79,28.0,0.0
Durham,2022-08-04,79,0,0,79,28.0,0.2
Durham,2022-08-05,84,0,0,84,26.7,14.1
Durham,2022-08-06,77,0,0,77,27.1,0.5
Durham,2022-08-07,81,1,0,80,26.6,0.8
Durham,2022-08-08,115,0,1,114,27.8,0.3
Durham,2022-08-09,81,0,0,81,27.6,0.7
Durham,2022-08-10,114,0,0,114,27.6,1.9
Durham,2022-08-11,100,0,0,100,26.0,9.7
Durham,2022-08-12,106,0,0,106,23.8,2.5
Durham,2022-08-13,62,0,0,62,22.7,0.0
Durham,2022-08-14,80,0,0,80,23.0,0.2
Durham,2022-08-15,108,0,0,108,22.2,20.1
Durham,2022-08-16,112,0,0,112,21.2,0.2
Durham,2022-08-17,109,0,0,109,22.3,0.0
Durham,2022-08-18,100,0,1,99,22.8,0.0
Durham,2022-08-19,101,0,0,101,22.2,0.7
Durham,2022-08-20,88,0,0,88,23.0,0.3
Durham,2022-08-21,57,0,0,57,23.4,16.1
Durham,2022-08-22,99,0,0,99,24.2,2.4
Durham,2022-08-23,96,0,0,96,24.2,0.0
Durham,2022-08-24,103,0,0,103,24.5,0.0
Durham,2022-08-25,108,0,0,108,24.3,0.0
Durham,2022-08-26,116,0,0,116,24.8,0.0
Durham,2022-08-27,79,0,0,79,25.6,1.5
Durham,2022-08-28,82,0,0,82,25.8,0.0
Durham,2022-08-29,103,1,0,102,26.3,0.3
Durham,2022-08-30,110,0,0,110,26.3,1.1
Durham,2022-08-31,90,0,1,89,25.1,0.0
Durham,2022-09-01,97,0,0,97,23.9,0.0
Durham,2022-09-02,99,0,0,99,24.7,0.0
Durham,2022-09-03,75,0,0,75,25.3,0.8
Durham,2022-09-04,82,0,0,82,25.5,0.3
Durham,2022-09-05,79,0,0,79,24.5,7.3
Durham,2022-09-06,94,1,1,92,25.4,11.2
Durham,2022-09-07,104,0,0,104,24.7,6.4
Durham,2022-09-08,98,0,0,98,22.9,0.4
Durham,2022-09-09,87,0,0,87,22.5,0.0
Durham,2022-09-10,77,0,0,77,21.8,21.3
Durham,2022-09-11,74,0,0,74,24.2,6.3
Durham,2022-09-12,97,0,0,97,23.6,9.1
Durham,2022-09-13,106,0,0,106,22.3,1.0
Durham,2022-09-14,86,0,0,86,20.3,0.0
Durham,2022-09-15,101,0,0,101,21.0,0.0
Durham,2022-09-16,93,0,0,93,21.6,0.0
Durham,2022-09-17,79,0,0,79,21.2,0.0
Durham,2022-09-18,77,0,0,77,22.2,0.0
Durham,2022-09-19,105,0,0,105,23.7,0.0
Durham,2022-09-20,92,0,1,91,24.4,0.1
Durham,2022-09-21,95,0,1,94,23.9,0.0
Durham,2022-09-22,101,0,0,101,23.9,2.6
Durham,2022-09-23,107,0,1,106,17.3,0.0
Durham,2022-09-24,63,0,0,63,16.7,0.0
Durham,2022-09-25,73,0,0,73,20.2,0.8
Durham,2022-09-26,80,0,0,80,20.8,0.0
Durham,2022-09-27,110,0,0,110,18.0,0.0
Durham,2022-09-28,86,1,0,85,15.5,0.0
Durham,2022-09-29,90,0,0,90,16.1,0.0
Durham,2022-09-30,56,0,0,56,14.0,92.0
Durham,2022-10-01,65,0,0,65,15.9,6.4
Durham,2022-10-02,74,1,2,71,13.9,1.8
Durham,2022-10-03,106,0,1,105,14.0,0.0
Durham,2022-10-04,103,0,0,103,14.1,0.0
Durham,2022-10-05,97,0,0,97,14.9,0.0
Durham,2022-10-06,92,0,0,92,17.4,0.0
Durham,2022-10-07,84,1,1,82,17.9,0.0
Durham,2022-10-08,74,0,0,74,15.7,0.0
Durham,2022-10-09,65,0,0,65,12.7,0.0
Durham,2022-10-10,84,0,0,84,14.3,0.0
Durham,2022-10-11,101,1,0,100,13.7,0.0
Durham,2022-10-12,80,0,0,80,17.0,1.8
Durham,2022-10-13,86,0,0,86,19.3,8.2
Durham,2022-10-14,93,1,0,92,16.6,0.6
Durham,2022-10-15,72,1,0,71,15.9,0.0
Durham,2022-10-16,89,0,0,89,18.6,0.0
Durham,2022-10-17,96,0,1,95,17.6,13.2
Durham,2022-10-18,92,0,0,92,9.7,0.0
Durham,2022-10-19,74,0,0,74,7.4,0.0
Durham,2022-10-20,96,0,0,96,8.4,0.0
Durham,2022-10-21,97,1,0,96,10.6,0.0
Durham,2022-10-22,65,2,0,63,12.6,0.0
Durham,2022-10-23,63,0,0,63,13.9,0.0
Durham,2022-10-24,87,0,0,87,16.1,0.0
Durham,2022-10-25,85,0,0,85,15.2,0.0
Durham,2022-10-26,101,0,0,101,15.0,0.5
Durham,2022-10-27,93,0,0,93,13.8,0.0
Durham,2022-10-28,93,0,0,93,13.3,0.0
Durham,2022-10-29,65,0,0,65,13.9,0.0
Durham,2022-10-30,70,0,0,70,13.2,0.1
Durham,2022-10-31,89,0,1,88,16.1,7.6
Durham,2022-11-01,93,0,1,92,18.2,1.5
Durham,2022-11-02,103,0,0,103,15.7,0.0
Durham,2022-11-03,99,0,0,99,15.6,0.3
Durham,2022-11-04,103,0,0,103,16.8,0.3
Durham,2022-11-05,91,0,0,91,20.1,0.1
Durham,2022-11-06,84,0,0,84,21.2,0.0
Durham,2022-11-07,96,1,0,95,20.8,0.1
Durham,2022-11-08,99,0,0,99,14.9,0.0
Durham,2022-11-09,101,0,0,101,12.4,0.0
Durham,2022-11-10,77,0,0,77,15.0,3.1
Durham,2022-11-11,90,0,0,90,20.0,22.8
Durham,2022-11-12,60,0,0,60,19.0,0.3
Durham,2022-11-13,49,0,0,49,9.7,0.2
Durham,2022-11-14,80,0,0,80,4.8,0.0
Durham,2022-11-15,67,0,0,67,6.9,4.7
Durham,2022-11-16,72,1,0,71,8.0,0.0
Durham,2022-11-17,93,0,0,93,4.1,0.0
Durham,2022-11-18,99,0,0,99,2.7,0.0
Durham,2022-11-19,63,0,0,63,5.0,0.0
Durham,2022-11-20,62,0,0,62,4.3,0.0
Durham,2022-11-21,82,0,1,81,2.3,0.0
Durham,2022-11-22,68,0,0,68,6.3,0.0
Durham,2022-11-23,88,0,0,88,8.2,0.0
Durham,2022-11-24,39,0,0,39,9.1,0.0
Durham,2022-11-25,58,0,0,58,12.5,4.3
Durham,2022-11-26,61,0,0,61,9.4,0.0
Durham,2022-11-27,78,0,1,77,14.7,16.7
Durham,2022-11-28,108,1,0,107,13.0,0.0
Durham,2022-11-29,101,0,0,101,8.9,0.0
Durham,2022-11-30,111,0,0,111,12.1,15.7
Durham,2022-12-01,95,0,0,95,4.7,0.0
Durham,2022-12-02,83,0,0,83,5.3,0.0
Durham,2022-12-03,77,0,0,77,13.0,15.0
Durham,2022-12-04,64,0,0,64,7.4,0.0
Durham,2022-12-05,77,0,0,77,5.3,0.0
Durham,2022-12-06,102,0,0,102,11.3,0.6
Durham,2022-12-07,86,0,0,86,15.3,13.0
Durham,2022-12-08,85,0,0,85,14.4,0.4
Durham,2022-12-09,82,0,0,82,10.1,2.7
Durham,2022-12-10,71,0,1,70,7.6,0.0
Durham,2022-12-11,84,1,0,83,7.9,0.0
Durham,2022-12-12,113,0,0,113,6.9,0.0
Durham,2022-12-13,93,0,0,93,2.8,0.0
Durham,2022-12-14,75,0,0,75,3.6,5.2
Durham,2022-12-15,89,0,0,89,5.2,30.2
Durham,2022-12-16,101,0,1,100,5.6,0.0
Durham,2022-12-17,69,1,0,68,4.3,0.0
Durham,2022-12-18,69,0,0,69,2.6,0.0
Durham,2022-12-19,88,0,0,88,0.8,0.0
Durham,2022-12-20,126,0,0,126,1.1,0.0
Durham,2022-12-21,114,0,0,114,2.6,0.2
Durham,2022-12-22,79,0,0,79,5.3,19.2
Durham,2022-12-23,63,0,0,63,0.2,0.8
Durham,2022-12-24,57,0,0,57,-7.8,0.0
Durham,2022-12-25,41,2,0,39,-3.3,0.0
Durham,2022-12-26,59,0,0,59,-2.5,0.0
Durham,2022-12-27,85,0,0,85,0.4,0.0
Durham,2022-12-28,86,0,0,86,1.7,0.0
Durham,2022-12-29,82,0,0,82,4.8,0.0
Durham,2022-12-30,83,1,0,82,9.0,0.0
Durham,2022-12-31,69,0,1,68,13.0,7.7
Durham,2023-01-01,77,0,0,77,12.9,0.0
Durham,2023-01-02,99,0,0,99,11.7,0.0
Durham,2023-01-03,100,0,0,100,14.6,0.5
Durham,2023-01-04,68,0,0,68,16.6,7.1
Durham,2023-01-05,111,0,0,111,14.2,0.0
Durham,2023-01-06,89,0,0,89,8.2,0.0
Durham,2023-01-07,69,0,0,69,5.1,0.0
Durham,2023-01-08,69,0,0,69,3.2,2.9
Durham,2023-01-09,114,0,0,114,5.7,4.2
Durham,2023-01-10,112,0,0,112,3.4,0.0
Durham,2023-01-11,94,0,0,94,5.9,0.0
Durham,2023-01-12,92,0,0,92,12.2,8.2
Durham,2023-01-13,104,0,0,104,10.0,3.2
Durham,2023-01-14,64,0,0,64,3.7,0.5
Durham,2023-01-15,60,0,0,60,1.6,0.0
Durham,2023-01-16,85,0,0,85,4.2,0.0
Durham,2023-01-17,99,0,0,99,8.3,5.1
Durham,2023-01-18,104,0,0,104,10.8,0.0
Durham,2023-01-19,124,0,1,123,14.8,0.7
Durham,2023-01-20,88,0,0,88,11.1,0.0
Durham,2023-01-21,90,0,0,90,4.7,0.0
Durham,2023-01-22,64,0,0,64,4.3,18.8
Durham,2023-01-23,104,1,0,103,6.2,2.7
Durham,2023-01-24,96,0,0,96,3.5,0.0
Durham,2023-01-25,104,0,0,104,8.7,23.0
Durham,2023-01-26,110,0,0,110,8.5,1.8
Durham,2023-01-27,99,0,0,99,3.0,0.0
Durham,2023-01-28,61,0,0,61,5.7,0.0
Durham,2023-01-29,77,0,0,77,6.4,0.3
Durham,2023-01-30,128,0,0,128,10.9,5.7
Durham,2023-01-31,78,0,0,78,11.0,0.8
Durham,2023-02-01,117,0,0,117,6.0,3.7
Durham,2023-02-02,96,0,0,96,4.2,12.4
Durham,2023-02-03,89,0,0,89,4.4,0.5
Durham,2023-02-04,81,1,0,80,-1.2,0.0
Durham,2023-02-05,76,0,0,76,2.9,0.0
Durham,2023-02-06,121,0,1,120,7.8,0.0
Durham,2023-02-07,110,0,0,110,7.2,0.0
Durham,2023-02-08,97,0,0,97,12.7,0.0
Durham,2023-02-09,89,0,0,89,15.1,0.1
Durham,2023-02-10,122,0,0,122,16.7,0.4
Durham,2023-02-11,104,0,0,104,10.4,0.0
Durham,2023-02-12,58,0,0,58,4.6,33.9
Durham,2023-02-13,97,0,0,97,9.2,1.2
Durham,2023-02-14,98,0,0,98,10.1,0.0
Durham,2023-02-15,109,0,0,109,12.9,0.1
Durham,2023-02-16,84,0,0,84,16.6,0.0
Durham,2023-02-17,106,0,0,106,14.6,11.1
Durham,2023-02-18,73,0,0,73,3.6,0.0
Durham,2023-02-19,66,0,0,66,7.4,0.0
Durham,2023-02-20,116,0,0,116,11.4,0.0
Durham,2023-02-21,94,0,0,94,14.7,0.0
Durham,2023-02-22,108,0,0,108,16.3,0.0
Durham,2023-02-23,92,0,0,92,21.0,1.3
Durham,2023-02-24,88,0,0,88,17.2,0.0
Durham,2023-02-25,60,0,0,60,10.0,2.1
Durham,2023-02-26,83,0,0,83,10.4,0.0
Durham,2023-02-27,126,0,0,126,13.1,0.4
Durham,2023-02-28,99,0,0,99,18.6,0.0
Durham,2023-03-01,87,0,0,87,13.5,0.0
Durham,2023-03-02,102,0,0,102,15.9,12.8
Durham,2023-03-03,91,0,0,91,16.0,4.8
Durham,2023-03-04,96,0,1,95,15.1,0.2
Durham,2023-03-05,62,0,0,62,10.8,0.0
Durham,2023-03-06,94,0,1,93,12.4,0.0
Durham,2023-03-07,104,0,1,103,16.0,0.0
Durham,2023-03-08,94,0,0,94,8.1,0.0
Durham,2023-03-09,71,0,0,71,8.7,0.0
Durham,2023-03-10,66,0,0,66,9.8,2.9
Durham,2023-03-11,74,0,0,74,7.6,0.0
Durham,2023-03-12,56,0,0,56,3.2,9.4
Durham,2023-03-13,89,0,0,89,7.8,0.7
Durham,2023-03-14,104,0,0,104,3.8,0.0
Durham,2023-03-15,77,0,0,77,4.4,0.0
Durham,2023-03-16,94,0,0,94,8.2,0.0
Durham,2023-03-17,84,0,1,83,14.0,6.8
Durham,2023-03-18,75,0,0,75,10.2,8.3
Durham,2023-03-19,66,0,0,66,4.6,0.0
Durham,2023-03-20,98,0,0,98,3.9,0.0
Durham,2023-03-21,87,0,0,87,6.8,0.0
Durham,2023-03-22,92,1,1,90,9.7,1.6
Durham,2023-03-23,89,0,1,88,16.3,0.0
Durham,2023-03-24,95,0,0,95,20.8,0.0
Durham,2023-03-25,88,0,0,88,19.3,0.5
Durham,2023-03-26,68,0,0,68,15.3,8.3
Durham,2023-03-27,111,0,0,111,18.6,9.6
Durham,2023-03-28,97,0,0,97,15.1,12.6
Durham,2023-03-29,91,0,0,91,10.4,3.5
Durham,2023-03-30,108,0,0,108,10.9,0.0
Durham,2023-03-31,87,1,0,86,14.2,6.6
Durham,2023-04-01,85,0,0,85,19.9,1.9
Durham,2023-04-02,70,0,0,70,12.2,0.0
Durham,2023-04-03,108,2,0,106,13.7,0.0
Durham,2023-04-04,92,0,0,92,18.6,0.0
Durham,2023-04-05,95,1,0,94,21.7,0.1
Durham,2023-04-06,110,1,0,109,22.6,12.4
Durham,2023-04-07,82,0,0,82,12.1,23.9
Durham,2023-04-08,68,0,0,68,7.4,25.0
Durham,2023-04-09,55,0,0,55,9.3,2.4
Durham,2023-04-10,82,0,0,82,9.2,0.0
Durham,2023-04-11,89,1,0,88,12.5,0.0
Durham,2023-04-12,98,0,0,98,16.9,0.0
Durham,2023-04-13,84,0,0,84,18.4,0.0
Durham,2023-04-14,93,0,0,93,17.0,29.1
Durham,2023-04-15,82,0,0,82,18.9,0.2
Durham,2023-04-16,66,0,0,66,19.0,0.4
Durham,2023-04-17,92,0,0,92,16.5,0.2
Durham,2023-04-18,88,0,0,88,16.0,0.0
Durham,2023-04-19,88,0,0,88,19.1,0.0
Durham,2023-04-20,72,0,1,71,20.9,0.0
Durham,2023-04-21,85,1,0,84,21.3,0.0
Durham,2023-04-22,61,0,0,61,17.5,16.9
Durham,2023-04-23,74,0,0,74,15.5,0.0
Durham,2023-04-24,102,0,1,101,13.5,0.0
Durham,2023-04-25,95,1,0,94,13.2,0.2
Durham,2023-04-26,125,0,0,125,15.0,0.9
Durham,2023-04-27,87,0,0,87,15.3,3.6
Durham,2023-04-28,107,1,0,106,18.6,23.1
Durham,2023-04-29,78,0,0,78,17.6,0.0
Durham,2023-04-30,90,0,0,90,17.3,13.6
Durham,2023-05-01,118,0,0,118,13.5,0.1
Durham,2023-05-02,113,0,0,113,14.2,0.0
Durham,2023-05-03,106,0,0,106,12.2,0.2
Durham,2023-05-04,89,2,0,87,13.4,0.0
Durham,2023-05-05,84,0,0,84,15.1,0.0
Durham,2023-05-06,65,0,0,65,17.4,0.0
Durham,2023-05-07,72,0,1,71,20.3,0.0
Durham,2023-05-08,117,0,1,116,22.8,0.1
Durham,2023-05-09,124,0,1,123,23.0,2.4
Durham,2023-05-10,109,0,1,108,18.7,0.0
Durham,2023-05-11,119,0,1,118,20.4,0.0
Durham,2023-05-12,83,1,0,82,22.4,0.1
Durham,2023-05-13,75,0,0,75,22.3,6.0
Durham,2023-05-14,90,0,0,90,22.0,0.5
Durham,2023-05-15,123,0,1,122,19.5,0.0
Durham,2023-05-16,115,0,0,115,22.4,21.1
Durham,2023-05-17,132,2,0,130,22.7,0.5
Durham,2023-05-18,108,0,0,108,18.4,0.0
Durham,2023-05-19,96,0,0,96,17.4,9.8
Durham,2023-05-20,93,0,1,92,20.8,0.0
Durham,2023-05-21,87,0,2,85,19.9,1.6
Durham,2023-05-22,113,0,0,113,20.6,0.0
Durham,2023-05-23,120,0,0,120,19.5,0.0
Durham,2023-05-24,117,0,0,117,18.3,0.0
Durham,2023-05-25,106,0,0,106,18.2,0.2
Durham,2023-05-26,108,0,0,108,17.0,0.0
Durham,2023-05-27,85,0,0,85,15.0,4.3
Durham,2023-05-28,85,0,0,85,15.9,51.4
Durham,2023-05-29,83,1,1,81,19.3,3.9
Durham,2023-05-30,115,0,0,115,19.3,1.3
Durham,2023-05-31,117,0,0,117,20.2,0.0
Durham,2023-06-01,91,1,0,90,20.0,0.6
Durham,2023-06-02,88,0,0,88,21.8,0.0
Durham,2023-06-03,87,0,1,86,21.9,0.4
Durham,2023-06-04,91,0,1,90,18.0,0.2
Durham,2023-06-05,123,0,3,120,20.7,0.3
Durham,2023-06-06,129,0,0,129,21.8,0.0
Durham,2023-06-07,116,0,1,115,18.3,5.5
Durham,2023-06-08,87,0,0,87,19.4,0.0
Durham,2023-06-09,109,0,1,108,19.3,0.0
Durham,2023-06-10,117,0,0,117,21.0,0.0
Durham,2023-06-11,87,0,1,86,22.5,0.3
Durham,2023-06-12,139,0,1,138,22.8,1.6
Durham,2023-06-13,114,0,1,113,21.7,0.0
Durham,2023-06-14,109,0,1,108,23.1,0.0
Durham,2023-06-15,100,0,0,100,23.3,0.6
Durham,2023-06-16,101,0,0,101,25.2,0.1
Durham,2023-06-17,71,0,0,71,23.5,0.0
Durham,2023-06-18,89,0,0,89,24.0,0.0
Durham,2023-06-19,107,0,1,106,23.9,4.6
Durham,2023-06-20,96,0,0,96,22.5,8.1
Durham,2023-06-21,108,1,0,107,20.3,5.8
Durham,2023-06-22,106,0,0,106,20.7,15.8
Durham,2023-06-23,106,1,0,105,22.6,4.0
Durham,2023-06-24,101,0,0,101,23.9,0.2
Durham,2023-06-25,100,0,0,100,25.5,0.0
Durham,2023-06-26,112,0,0,112,25.8,8.0
Durham,2023-06-27,107,0,0,107,24.4,0.2
Durham,2023-06-28,121,0,0,121,24.4,0.0
Durham,2023-06-29,109,1,0,108,24.5,0.0
Durham,2023-06-30,93,0,0,93,24.4,0.3
Durham,2023-07-01,94,0,0,94,25.9,0.5
Durham,2023-07-02,96,0,0,96,28.1,0.0
Durham,2023-07-03,123,0,1,122,27.5,2.5
